TweetID,Group,Valence,Dominance,Care_virtue,Care_virtue,Fairness_virtue,Fairness_vice,Loyalty_Virtue,Loyalty_Vice,Authority_virtue,Authority_vice,Purity_virtue,Purity_vice
/742963888593997824,lib,-0.6666666667,-0.04166666667,1,1,0,1,1,0,1,0,0,0
/742972223036723200,lib,0.2916666667,0.4583333333,1,0,1,0,0,0,0,0,0,0
/742983537956126723,con,-0.5833333333,-0.08333333333,1,1,0,1,0,0,0,0,0,0
/742985711763218432,con,-0.08333333333,-0.5416666667,0,0,0,0,0,0,0,0,0,0
/743037589297455104,con,-0.5,-0.4583333333,0,0,0,1,0,0,0,0,0,0
/743043366187859968,lib,-0.125,-0.04166666667,0,1,0,0,0,0,0,0,0,0
/743043483435470848,con,0.04166666667,0.1666666667,1,1,1,0,0,0,0,0,0,0
/743051389564276737,con,0.2083333333,-0.2083333333,0,0,1,0,0,0,0,0,0,0
/743051558624088064,lib,-0.125,-0.04166666667,0,1,0,0,0,0,0,0,0,0
/743055788722229248,lib,0.04166666667,-0.1666666667,0,0,0,0,0,0,0,0,0,0
/743063143820066816,con,0.6666666667,0.125,0,0,0,0,0,0,0,0,0,0
/743066833025171456,con,0.2083333333,-0.04166666667,0,0,0,0,1,0,1,0,0,0
/743069700742074368,lib,-0.375,0.2916666667,1,1,1,0,1,0,1,0,0,0
/743077604585017344,lib,0.4166666667,0,0,1,0,0,0,0,0,0,0,0
/743080130986315776,lib,0.125,0.25,1,1,0,1,1,0,0,1,0,0
/743080177987653632,lib,0.125,0.25,1,1,0,1,1,0,0,1,0,0
/743090240689164288,con,-0.8333333333,-0.375,0,1,0,1,0,1,0,0,0,0
/743111603692933120,lib,0.25,0.25,1,0,1,0,0,0,0,0,0,0
/743114085659742209,con,-0.04166666667,-0.25,0,0,0,1,0,0,0,1,0,0
/743116400194138112,con,0.3333333333,0.2083333333,0,0,1,0,0,0,1,0,0,0
/743120930159747072,con,-0.5833333333,-0.08333333333,0,1,0,1,0,1,0,1,0,0
/743125635296563200,lib,0.7083333333,0.5416666667,1,0,1,0,1,0,0,0,0,0
/743126291705135105,con,-0.5416666667,-0.125,1,1,0,1,0,1,0,0,0,0
/743126661269360642,con,-0.04166666667,0.25,1,0,1,0,0,0,1,0,0,0
/743130333328072704,lib,0.9166666667,0.9166666667,1,0,1,0,1,0,1,0,0,0
/743130676787044352,lib,-0.375,0.2916666667,1,1,1,0,1,0,1,0,0,0
/743130717526331392,lib,0.875,0.9166666667,1,0,1,0,1,0,1,0,0,0
/743131054412828672,lib,0.8333333333,0.8333333333,1,0,1,0,1,0,0,0,0,0
/743132395981934596,lib,0.2916666667,-0.2083333333,0,0,0,0,0,0,1,0,0,1
/743133436999720960,con,0.7083333333,0.4166666667,0,0,1,0,1,0,1,0,0,0
/743135889786830848,con,-0.5833333333,-0.1666666667,0,0,0,0,0,0,0,0,0,0
/743139489741053952,con,-0.08333333333,-0.1666666667,0,0,0,0,0,0,0,0,0,0
/743140792097595392,lib,0.5833333333,0.08333333333,1,0,0,0,0,0,1,0,0,0
/743142410180427776,lib,0.7083333333,0.7916666667,1,0,1,0,1,0,1,0,0,0
/743142429566500865,lib,0.1666666667,0.08333333333,1,0,1,0,1,0,1,0,0,0
/743147621892620288,lib,0.7083333333,0.3333333333,1,0,1,0,1,0,1,0,0,0
/743148677816999937,lib,0.6666666667,0.2916666667,1,0,1,0,1,0,1,0,0,0
/743149992710279169,con,-0.375,-0.2916666667,0,0,0,0,0,0,0,0,0,0
/743152683188527104,lib,-0.7083333333,-0.6666666667,0,1,0,1,0,0,0,0,0,0
/743153284404420608,lib,0.4583333333,0.2083333333,0,0,1,0,1,0,0,0,0,0
/743154386143055873,lib,0.5,0.4166666667,1,0,1,0,0,0,0,0,0,0
/743155134880952320,lib,0.625,0.2083333333,1,0,1,0,0,0,1,0,0,0
/743155344877072385,lib,0.6666666667,0.125,0,0,1,0,0,0,1,0,0,0
/743156471085441024,con,-0.125,-0.2083333333,0,0,0,1,0,0,0,0,0,0
/743157971102932992,lib,0.9583333333,0.8333333333,1,0,1,0,1,0,1,0,0,0
/743160968448876544,lib,0.7083333333,0.2083333333,1,0,1,0,0,0,1,0,0,0
/743161923676430336,lib,0.4166666667,0.4166666667,1,0,1,0,1,0,1,0,0,0
/743162401873342464,con,0.04166666667,-0.08333333333,1,1,1,0,0,0,0,0,0,0
/743163491406614530,lib,-0.375,0.2916666667,1,1,1,0,1,0,1,0,0,0
/743166277179613184,con,0.2916666667,0.08333333333,0,0,0,0,0,0,0,0,0,0
/743166446151278592,lib,0.5,0.8333333333,1,0,1,0,1,0,1,0,0,0
/743166591509073920,lib,0.625,0.9583333333,1,0,1,0,1,0,1,0,0,0
/743166744945131520,con,-0.04166666667,-0.08333333333,0,0,0,0,0,0,0,1,0,0
/743168253401268224,lib,0.125,0.2916666667,1,0,1,0,1,0,1,0,0,0
/743170111981379584,lib,0.7083333333,0.5416666667,1,0,1,0,1,0,1,0,0,0
/743171421879173120,con,0.25,-0.2916666667,0,1,1,0,0,0,0,0,0,0
/743171970406088705,con,-0.125,0.375,1,1,1,0,1,0,0,0,0,0
/743172076287238144,con,-0.25,-0.3333333333,0,0,0,1,0,0,0,0,0,0
/743172091860549634,lib,1,0.75,1,0,1,0,1,0,1,0,0,0
/743172292331528192,con,-0.3333333333,-0.5,0,1,0,1,0,0,0,0,0,0
/743172374296662016,lib,0.08333333333,0.4583333333,1,1,1,0,1,0,0,0,0,0
/743172590353584128,lib,0.875,0.75,1,0,1,0,1,0,0,0,0,0
/743173309798432768,lib,0.6666666667,0.5416666667,1,0,1,0,1,0,1,0,0,0
/743173448482971649,lib,0.4166666667,0.7916666667,1,0,1,0,1,0,1,0,0,0
/743173639403536384,lib,0.4583333333,0.08333333333,1,0,1,0,0,0,1,0,0,0
/743174828971155460,lib,-0.1666666667,-0.3333333333,0,1,0,0,0,0,0,0,0,0
/743176652021182464,con,0.25,-0.08333333333,1,0,0,0,0,0,0,0,0,0
/743176749593169920,lib,0.8333333333,0.08333333333,1,0,1,0,1,0,1,0,0,0
/743177862438608896,con,0.04166666667,-0.4166666667,0,1,0,1,0,0,0,0,0,0
/743178303213821953,con,-0.7916666667,-0.04166666667,0,1,0,1,0,1,0,1,0,0
/743178765304532992,lib,0.4583333333,0.75,1,0,0,0,1,0,0,0,0,0
/743180388042833920,con,-0.25,-0.375,0,1,0,0,0,0,0,0,0,0
/743180412172656640,con,0,-0.2083333333,0,0,0,1,0,0,0,0,0,0
/743181625018638336,con,-0.3333333333,-0.2083333333,0,0,0,1,0,0,0,0,0,0
/743182464412057600,lib,0.3333333333,0.4166666667,1,0,1,0,1,0,1,0,0,1
/743182768637677568,con,-0.04166666667,-0.2083333333,0,0,0,1,0,0,0,1,0,1
/743183803347243008,lib,0.5,0.3333333333,1,0,1,0,1,0,1,0,0,0
/743184380210798593,lib,0.125,-0.125,0,0,0,0,0,0,0,0,0,0
/743185273203236865,lib,-0.1666666667,0.5833333333,1,0,1,0,0,0,0,0,0,0
/743190137450995712,lib,0.875,0.8333333333,1,0,1,0,1,0,1,0,0,0
/743190372009054208,lib,0.08333333333,0,0,0,1,0,0,0,1,0,0,0
/743190486366597125,lib,0.9166666667,0.5833333333,1,0,1,0,1,0,1,0,0,0
/743192681107554304,lib,-0.3333333333,-0.5416666667,0,0,0,0,0,1,0,0,0,1
/743193239562313728,lib,0.625,0.5416666667,1,0,1,0,1,0,1,0,0,0
/743193321594511361,lib,0.4166666667,0.3333333333,1,0,1,0,1,0,1,0,0,0
/743194915383943171,con,0.08333333333,-0.25,0,0,1,0,1,0,0,1,0,0
/743195244733267968,lib,0.875,0.9166666667,1,0,1,0,1,0,1,0,0,0
/743195258071187457,lib,0.4583333333,0.4166666667,1,0,0,1,1,0,1,0,0,0
/743196986078265344,lib,0.6666666667,0.5416666667,1,0,1,0,1,0,1,0,0,0
/743197054940282881,con,0.375,0.25,0,0,0,0,0,0,0,0,0,0
/743201199977988099,lib,-0.125,0.4166666667,1,1,1,0,1,0,0,0,0,1
/743201634176557056,lib,-0.125,-0.2083333333,0,0,0,0,0,0,0,0,0,0
/743203275940323328,lib,-0.75,-0.25,1,1,1,0,1,0,1,0,0,1
/743205780678021120,con,0.125,-0.04166666667,0,0,0,0,0,0,0,0,0,0
/743208222756999168,lib,0.9583333333,0.7916666667,1,0,1,0,1,0,1,0,0,0
/743210985348042752,lib,0.25,-0.08333333333,0,0,1,0,0,0,1,0,0,0
/743212774260613120,lib,0.9166666667,0.6666666667,1,0,1,0,1,0,0,0,0,0
/743213036098428929,con,-0.375,-0.1666666667,0,1,0,1,0,0,0,0,0,0
/743215687347363840,con,0.08333333333,0.3333333333,0,1,0,0,0,0,0,0,0,0
/743216784015134721,lib,0.25,-0.08333333333,0,0,0,0,0,0,1,0,0,0
/743222110127001601,lib,0.2083333333,0.25,1,0,1,0,1,0,1,0,0,0
/743223006709882880,lib,0.5416666667,0.04166666667,1,0,1,0,1,0,1,0,0,0
/743223616968531968,lib,0.5,0.125,1,0,1,0,1,0,1,0,0,0
/743225301111554048,lib,-0.04166666667,0.04166666667,1,1,1,0,0,0,1,0,0,0
/743227897306054656,lib,0.4583333333,0.125,1,1,1,0,1,0,0,0,0,0
/743228086620164096,lib,0.75,0.2083333333,1,0,1,0,1,0,1,0,0,0
/743230666670637056,lib,1,0.7916666667,1,0,1,0,1,0,1,0,0,0
/743232383571398657,lib,0.75,0.75,1,0,1,0,1,0,1,0,0,0
/743233936931848193,lib,-0.04166666667,0.3333333333,1,0,1,0,0,0,1,0,0,0
/743236608657285120,lib,0.2083333333,-0.125,0,0,1,0,0,0,1,0,0,0
/743238461386199040,lib,0.5,0.625,1,0,1,0,1,0,0,0,0,0
/743240350165254144,lib,0.5833333333,0.4166666667,1,0,1,0,1,0,1,0,0,0
/743241499949830144,lib,0.3333333333,0.08333333333,1,0,1,0,1,0,1,0,0,0
/743244889467523072,lib,0.8333333333,0.7083333333,1,0,1,0,1,0,1,0,0,0
/743245259560235008,con,-0.6666666667,-0.4166666667,0,1,0,0,0,0,0,1,0,0
/743251638391996416,lib,0.5416666667,0.8333333333,1,0,1,0,1,0,1,0,0,0
/743254079225290753,lib,0.2916666667,0.2916666667,1,0,0,0,0,0,0,0,0,0
/743254992195362816,lib,0.4583333333,0.7083333333,1,0,1,0,0,0,0,0,0,0
/743255213100806144,con,-0.2083333333,0.04166666667,1,0,0,1,1,0,1,0,0,0
/743256701521039360,con,0,-0.2916666667,0,0,0,0,0,0,0,0,0,0
/743257278359343105,lib,0.6666666667,0.6666666667,1,0,1,0,0,0,0,0,0,0
/743257567846072320,lib,0.6666666667,0.4166666667,1,0,1,0,1,0,1,0,0,0
/743262040270114816,lib,0.7916666667,0.5416666667,1,0,1,0,1,0,1,0,0,0
/743262470366703617,lib,0.8333333333,0.5833333333,1,0,1,0,1,0,1,0,1,0
/743264055968731136,lib,0.625,0.1666666667,0,0,1,0,1,0,1,0,0,0
/743264351826567168,lib,0.9166666667,0.7083333333,1,0,1,0,1,0,1,0,0,0
/743266030999351296,lib,1,0.8333333333,1,0,1,0,1,0,1,0,0,0
/743268072258179073,lib,0.5416666667,0.4583333333,1,0,1,0,1,0,1,0,0,0
/743268281880969216,lib,0.3333333333,-0.125,1,0,0,0,0,0,0,0,0,0
/743269436103200768,lib,-0.3333333333,-0.125,1,1,0,1,0,0,0,1,0,0
/743269735261933569,lib,0.25,0.5,1,0,0,1,1,0,1,1,0,0
/743270820588429313,lib,0.9166666667,0.5833333333,1,0,1,0,1,0,1,0,0,0
/743274764194676737,con,-0.9583333333,-0.375,0,1,0,1,0,1,0,1,0,1
/743274918016593920,lib,0.7916666667,0.625,1,0,1,0,1,0,1,0,0,0
/743275172883488768,con,0.2083333333,0,0,1,1,0,0,0,0,0,0,0
/743275321735155712,con,-0.7083333333,-0.5416666667,0,1,0,1,0,1,0,1,0,1
/743276037291708416,con,-0.9583333333,-0.4166666667,0,1,0,1,0,0,0,0,0,0
/743276096330809344,con,-0.5,0.3333333333,1,0,1,0,1,0,1,1,0,0
/743276169747824640,lib,-0.1666666667,-0.04166666667,0,1,1,0,0,0,1,1,0,0
/743277239731519488,lib,-0.625,-0.08333333333,0,1,0,1,0,1,0,1,0,0
/743277608373198848,lib,0.08333333333,0.3333333333,1,0,0,0,1,0,0,0,0,0
/743278014583218176,con,-0.75,0.125,0,1,0,1,1,1,0,1,0,1
/743278259270520832,lib,0.25,-0.125,0,0,0,0,0,0,0,0,0,0
/743279837452763137,con,-0.625,-0.1666666667,0,1,0,0,0,0,0,1,0,0
/743282309537927168,lib,0.5833333333,0.1666666667,1,0,1,0,1,0,1,0,0,0
/743283051334098944,lib,0.04166666667,0.2083333333,1,1,1,0,1,0,1,0,0,0
/743284047015718912,con,-0.6666666667,-0.5833333333,0,0,0,1,0,0,1,0,0,0
/743284155971051520,con,-0.25,-0.25,0,1,0,0,0,0,0,1,0,0
/743284794176372736,lib,0,0.5,0,1,0,1,1,0,1,0,0,0
/743285673881284608,lib,0.8333333333,0.7083333333,1,0,1,0,1,0,1,0,0,0
/743286909749731328,lib,0.8333333333,0.7083333333,1,0,1,0,1,0,1,0,0,0
/743287150485995521,lib,0.2083333333,0.1666666667,1,0,0,1,1,0,1,0,0,0
/743287473053196288,lib,-0.625,0.4583333333,1,1,0,1,1,0,1,0,0,0
/743287476018520064,lib,0.375,-0.08333333333,0,0,1,0,0,0,1,0,0,0
/743288279039016961,lib,0.04166666667,0.2916666667,1,0,1,0,1,0,1,0,1,0
/743290703048904704,lib,0.4166666667,0.7916666667,1,0,1,0,1,0,1,1,0,0
/743291387513290752,lib,0.7916666667,0.4166666667,1,1,1,0,1,0,1,0,0,0
/743291546179502086,lib,0.9166666667,0.5,1,1,1,0,1,0,1,0,0,0
/743292560442007552,lib,0.75,0.9166666667,1,0,1,0,1,0,1,0,0,0
/743292735625408512,lib,0.7916666667,0.6666666667,1,0,1,0,1,0,1,0,0,0
/743298947288965121,lib,0.5416666667,0.5833333333,1,0,1,0,1,0,1,0,0,0
/743303751314726916,lib,0.375,0.375,1,0,1,0,0,0,1,0,0,0
/743304614125019136,lib,-0.5,-0.25,0,1,1,0,0,0,0,0,0,0
/743304621406326784,con,-0.08333333333,-0.375,0,0,0,0,0,0,0,0,0,0
/743305196671885312,con,-0.04166666667,-0.2083333333,0,0,0,0,0,0,0,0,0,0
/743305292562083840,lib,-0.625,-0.2916666667,0,1,0,1,0,0,0,0,0,0
/743306077597360129,lib,0.8333333333,0.2916666667,1,0,1,0,1,0,1,0,0,0
/743306238914527233,lib,-0.7083333333,-0.5,0,1,1,0,0,0,0,0,0,0
/743307777787912193,lib,-0.2083333333,0.08333333333,0,1,0,1,0,0,0,0,0,0
/743308529667235840,lib,0.08333333333,0.04166666667,1,1,1,0,1,0,1,0,0,0
/743309560069267461,con,-0.8333333333,0.08333333333,0,1,0,0,0,0,0,0,0,0
/743311802767806464,con,-0.2916666667,-0.2083333333,0,1,0,0,0,0,0,0,0,0
/743313601469943808,lib,0.6666666667,0.7083333333,1,0,1,0,1,0,0,0,0,0
/743317956310929408,con,-0.7916666667,-0.4583333333,0,1,0,1,0,0,0,1,0,0
/743319293668917250,lib,0.3333333333,0.625,1,0,1,0,1,0,1,0,0,0
/743319430042550273,lib,0.6666666667,0.5833333333,1,0,1,0,1,0,1,0,0,0
/743319478126022661,lib,0.5833333333,0.125,0,0,1,0,1,0,1,0,0,0
/743319530856841217,lib,0.8333333333,0.5416666667,1,1,1,0,1,0,1,0,0,0
/743326384437637120,lib,0.875,0.5833333333,1,0,1,0,1,0,1,0,0,0
/743340986412109825,lib,0.3333333333,0.2083333333,1,0,1,0,0,0,1,0,0,0
/743365658730061824,lib,0.5416666667,0.125,1,0,0,0,0,0,1,0,0,0
/743378407879106560,lib,0.5416666667,0.125,0,0,1,0,0,0,1,0,0,0
/743394284745940994,con,0,-0.4166666667,0,1,0,1,0,0,0,1,0,0
/743402341903237121,lib,0.75,0.6666666667,1,0,1,0,1,0,1,0,0,0
/743403447257423872,lib,0.875,0.6666666667,1,0,1,0,1,0,1,0,0,0
/743404020732133376,lib,0.625,0.7083333333,1,0,1,0,1,0,1,0,0,0
/743407762097508352,lib,0.4166666667,0.125,1,1,1,0,0,0,0,0,0,0
/743416555468259328,con,0.5,0.25,1,0,1,0,0,0,1,0,0,0
/743417507793473536,con,-0.04166666667,-0.125,0,0,0,0,0,0,0,1,0,0
/743418237489119232,con,-0.2916666667,-0.125,1,0,0,0,0,0,0,1,0,0
/743418869004537856,lib,0.4166666667,0.25,0,0,1,0,0,0,1,0,0,0
/743426804258603008,lib,-0.5416666667,0.1666666667,1,1,1,0,0,1,1,0,0,0
/743427060392026112,lib,0.2916666667,0.08333333333,0,0,1,0,1,0,1,0,0,0
/743429611976007680,lib,0.125,0.375,0,1,0,0,0,0,0,0,0,1
/743430220099784704,con,0.5833333333,-0.125,0,0,0,1,0,0,0,0,0,0
/743430790671962112,con,0.25,0.2916666667,0,0,1,0,0,0,1,0,0,0
/743433541422198788,lib,0.6666666667,0.9166666667,1,0,1,0,1,0,0,0,0,0
/743433999142498304,lib,0.3333333333,-0.08333333333,0,0,1,0,0,0,0,0,0,0
/743434132190007297,lib,0.5416666667,0.125,1,0,1,0,0,0,1,0,0,0
/743434936380686336,lib,0.2916666667,0.08333333333,1,0,1,0,0,0,1,0,0,0
/743435585772097537,con,-0.375,-0.2083333333,0,1,0,1,1,0,0,1,0,0
/743435915595517952,con,-0.08333333333,0.375,1,0,0,0,0,0,1,0,0,0
/743438925872640000,con,0.04166666667,0.125,0,0,1,0,0,0,0,0,0,0
/743439981255999488,con,0.125,-0.4583333333,0,0,0,1,0,0,0,0,0,0
/743440068627603457,lib,0.375,-0.08333333333,0,1,0,0,0,0,0,0,0,1
/743442614649659393,lib,-0.7083333333,-0.04166666667,0,1,0,1,1,1,0,0,0,0
/743442758724100096,lib,0.4166666667,0.1666666667,0,0,1,0,0,0,1,0,0,0
/743445223695613952,lib,0.875,0.5416666667,1,0,0,0,1,0,1,0,0,0
/743446499330297856,lib,0.1666666667,-0.2083333333,0,0,0,0,0,0,0,0,0,0
/743449361057603584,lib,-0.2083333333,0.3333333333,1,1,1,0,1,0,1,0,0,1
/743449534043422720,lib,-0.25,-0.25,1,0,1,0,1,0,1,1,0,0
/743454832237780993,con,-0.4166666667,-0.2083333333,0,1,0,1,0,0,0,1,0,0
/743454936403443713,con,-0.3333333333,-0.04166666667,0,1,0,1,1,0,0,0,0,0
/743455201370181633,lib,0.1666666667,-0.2916666667,1,0,1,0,0,0,1,0,0,0
/743458660198686721,lib,0.2916666667,-0.2083333333,0,1,0,0,0,0,1,0,0,1
/743459799447175168,lib,0.375,-0.04166666667,0,0,1,0,0,0,1,0,0,0
/743460038900015104,con,-0.2916666667,-0.3333333333,0,1,0,1,0,0,0,0,0,0
/743461196716703744,lib,0.375,0.1666666667,0,0,1,0,0,0,1,0,0,0
/743461850910593024,con,-0.08333333333,-0.4583333333,0,1,0,1,0,0,0,1,0,0
/743465485337919492,lib,0.4583333333,0.08333333333,1,0,1,0,0,0,0,0,0,0
/743471532601573377,lib,-0.4166666667,0.5,1,1,0,0,1,0,0,0,0,1
/743472811554050048,lib,0.6666666667,0.5833333333,1,0,1,0,1,0,1,0,0,0
/743477111189442560,lib,0.8333333333,0.7083333333,1,0,1,0,1,0,1,0,0,0
/743477422507462656,lib,0.3333333333,-0.3333333333,1,0,0,0,0,0,0,0,0,1
/743482171466317824,lib,0.5416666667,0.1666666667,1,0,1,0,1,0,1,0,0,0
/743484422444351488,lib,-0.25,0.2083333333,1,0,1,0,1,0,1,0,0,0
/743488304222441472,lib,0.4583333333,0.7083333333,1,0,1,0,0,0,0,0,0,0
/743491116415197185,lib,0.125,0.08333333333,0,1,0,0,0,0,0,0,0,0
/743491806956920833,lib,0.75,0.8333333333,1,0,1,0,1,0,1,0,0,0
/743495979463213057,lib,0,-0.08333333333,0,0,0,1,0,0,0,0,0,0
/743498348330614785,lib,0.1666666667,-0.2916666667,1,0,1,0,0,0,1,0,0,0
/743498542073929728,con,0.04166666667,-0.1666666667,0,1,1,0,0,0,0,0,0,0
/743498706884960257,lib,-0.375,-0.1666666667,0,0,1,0,0,0,0,0,0,0
/743503965761863680,lib,0.125,-0.25,0,0,0,0,0,0,1,0,0,0
/743508022345928704,lib,-0.625,0.5833333333,1,1,1,0,1,0,1,0,0,0
/743508152042217473,lib,-0.2916666667,0.1666666667,1,1,0,1,1,0,0,1,0,0
/743508756051427328,lib,0.1666666667,-0.2916666667,1,0,1,0,0,0,1,0,0,0
/743508784849399808,lib,0.9166666667,0.5416666667,1,0,1,0,1,0,1,0,0,0
/743511471431221257,lib,-0.125,-0.5833333333,0,1,0,1,0,0,0,0,0,0
/743514235418836992,lib,-0.7916666667,-0.4583333333,0,1,0,0,0,0,0,0,0,0
/743514847141298176,lib,0.125,0.04166666667,0,0,0,0,0,0,0,0,0,0
/743516359502479360,lib,0.125,0.4166666667,1,0,1,0,1,0,1,1,0,1
/743527457349734400,lib,0.375,0.25,1,0,1,0,1,0,1,0,0,0
/743528840438423552,lib,0.3333333333,0.1666666667,1,0,0,0,0,0,0,0,0,0
/743533211691646976,lib,0.1666666667,-0.2916666667,1,0,1,0,0,0,1,0,0,0
/743533724701163520,lib,-1,-0.08333333333,0,1,0,1,0,1,0,1,0,0
/743542180250271744,lib,0.9583333333,0.5416666667,1,0,0,0,1,0,0,0,0,0
/743542835933216768,con,-0.125,0,0,0,0,0,0,0,0,0,0,0
/743544999510482944,lib,0.5833333333,0.2916666667,1,0,0,0,0,0,0,0,0,0
/743545574469730304,lib,0.7083333333,0.25,1,0,1,0,0,0,0,0,0,0
/743551238180986880,lib,0.4583333333,0.5833333333,1,0,0,1,0,0,0,0,0,0
/743555993796124672,con,-0.08333333333,-0.3333333333,0,1,0,1,0,0,0,0,0,0
/743556488048713728,con,-0.4583333333,-0.2916666667,0,1,0,1,0,0,0,0,0,0
/743556846989021188,lib,0.375,0,1,0,0,0,1,0,1,0,0,0
/743557180188672001,con,0.625,0.5833333333,0,0,0,0,1,0,1,0,0,0
/743562375916326912,lib,-0.375,0.2916666667,0,1,1,0,1,0,1,0,0,0
/743564951407595520,lib,-0.3333333333,0.04166666667,0,1,0,1,0,1,0,1,0,0
/743566168670146561,con,0.08333333333,-0.04166666667,0,1,0,1,0,0,0,0,0,0
/743569496745480192,lib,-0.125,0.25,0,0,1,0,0,0,0,0,0,0
/743575288282488833,con,-0.4166666667,-0.75,0,1,0,0,0,0,0,0,0,0
/743578109685825537,lib,0.5,0.7916666667,1,0,1,0,1,0,1,0,0,0
/743584426701926401,con,-0.25,-0.1666666667,0,1,0,1,0,0,0,0,0,0
/743588441208692736,con,0.2916666667,-0.08333333333,0,0,0,0,0,0,0,0,0,0
/743588676110688256,con,0.08333333333,-0.125,0,1,0,0,0,0,0,0,0,0
/743588901349056512,lib,0.4583333333,0.5833333333,1,0,1,0,0,0,0,0,0,0
/743596617794748417,con,-0.04166666667,0.125,1,0,1,0,0,0,0,0,0,0
/743599182011764742,con,-0.75,-0.375,0,1,0,1,1,1,0,0,0,0
/743600715868758016,lib,-0.1666666667,-0.2916666667,0,1,1,0,0,0,0,0,0,0
/743601100524224512,lib,0.6666666667,0.2083333333,0,0,1,0,0,0,0,0,0,0
/743603468422766592,lib,0.9166666667,0.7083333333,1,0,1,0,1,0,1,0,0,0
/743606236118032384,con,-0.375,0.08333333333,0,0,0,0,0,0,1,0,0,0
/743612161843466240,con,0.4166666667,0.2083333333,1,0,1,0,0,0,0,0,0,0
/743612569538158593,con,-0.75,0.125,0,1,0,0,0,0,0,0,0,0
/743616187825717248,lib,0,0.3333333333,1,1,1,0,1,0,1,1,0,0
/743619164011536385,con,0.2083333333,0.04166666667,0,0,0,1,0,0,0,0,0,0
/743622342430035968,lib,0.5833333333,0.375,1,0,1,0,0,0,1,0,0,0
/743622997773193216,con,-0.1666666667,-0.375,0,1,0,0,1,1,0,0,0,1
/743630168770641924,con,0.3333333333,0,0,0,0,0,0,0,0,0,0,0
/743632512262430721,lib,-0.5833333333,-0.1666666667,0,1,0,1,0,1,1,0,0,0
/743635364129214468,lib,0.875,0.25,1,0,1,0,0,0,1,0,0,0
/743636710869762048,lib,-0.5833333333,-0.4583333333,0,1,0,0,0,0,0,0,0,0
/743641153044643841,con,0.375,0.2916666667,0,0,0,1,0,0,0,0,0,0
/743649214580797440,con,-0.4166666667,-0.25,0,0,0,1,0,0,1,0,0,0
/743651147202854912,lib,0.4583333333,0.5833333333,1,0,0,1,0,0,0,0,0,0
/743655924078903296,con,-0.625,-0.625,0,1,0,1,0,0,0,1,0,0
/743676551414198272,con,0.04166666667,-0.125,0,0,0,0,0,0,0,0,0,0
/743702822697369600,con,-0.25,0.08333333333,0,0,0,0,0,0,0,0,0,1
/743759108453502977,con,-0.3333333333,-0.04166666667,0,0,0,0,1,0,0,1,0,1
/743771602194731008,con,-0.4166666667,-0.1666666667,0,1,0,1,0,0,0,0,0,0
/743772268279390209,con,-0.2916666667,0.4583333333,1,1,1,0,0,0,0,0,0,0
/743776621551718400,lib,-0.04166666667,-0.08333333333,0,1,0,1,0,0,0,0,0,0
/743786230194839552,lib,-0.125,-0.1666666667,1,0,1,0,0,0,0,0,0,0
/743799027053928449,con,-0.04166666667,-0.2083333333,0,0,1,0,0,0,0,0,0,0
/743801116316438529,lib,0.125,0.25,1,0,0,0,1,0,1,0,0,1
/743811954884681728,lib,-0.25,-0.125,0,1,0,1,0,0,0,0,0,0
/743812401636638721,con,-0.7083333333,-0.2916666667,0,1,0,1,0,1,0,0,0,0
/743813917093339136,lib,0.125,-0.25,0,0,0,0,0,0,1,0,0,0
/743819735880503296,con,-0.125,-0.08333333333,1,0,0,0,0,0,0,0,0,0
/743834975032774656,con,0.5416666667,-0.125,0,0,0,0,0,0,0,0,0,0
/743837120926670848,lib,-0.1666666667,0.2916666667,1,1,1,0,1,0,1,0,0,0
/743837277198049280,con,-0.7916666667,0,0,1,0,1,0,0,0,0,0,0
/743838726837542912,con,0.1666666667,0.04166666667,0,0,0,0,0,0,0,0,0,0
/743843516468473856,con,0.2083333333,0.4166666667,1,1,0,1,1,0,0,0,0,0
/743844762856263681,lib,0.5416666667,0.4166666667,1,0,0,0,0,0,1,0,0,0
/743845342681108480,lib,0.04166666667,0.625,1,0,1,0,1,0,1,0,0,0
/743845627004592128,con,0.08333333333,0.125,0,0,1,0,0,0,0,0,0,0
/743851080619016192,con,-0.5416666667,-0.2083333333,0,0,0,1,0,0,1,0,0,0
/743851986391465984,lib,0.5,0.08333333333,1,0,1,0,0,0,0,0,0,0
/743854018238152704,lib,-0.1666666667,-0.125,0,1,0,1,1,0,1,0,0,0
/743858876840349696,lib,-0.5,-0.375,0,1,1,0,0,0,0,0,0,0
/743859341334196224,lib,0.3333333333,0.5416666667,1,0,1,0,1,0,0,0,0,0
/743859706763022336,con,0,-0.25,0,0,0,1,0,0,0,0,0,0
/743859998489456640,lib,0.04166666667,0.625,1,0,1,0,1,0,1,0,0,0
/743866245775241216,lib,0.5,-0.04166666667,0,0,0,0,0,0,1,0,0,0
/743872340258283520,con,0.2083333333,-0.08333333333,0,0,1,0,0,0,0,1,0,0
/743876366509182976,con,0.1666666667,-0.1666666667,0,0,0,0,0,0,0,0,0,0
/743878230688489472,lib,0.4583333333,0.08333333333,1,1,1,0,0,0,0,0,0,0
/743878737599422464,lib,0,0.5416666667,0,0,0,1,0,0,0,0,0,0
/743885188908867584,con,0.5833333333,0.1666666667,1,0,0,0,1,0,0,1,0,0
/743895849130934278,con,-0.5416666667,-0.375,0,1,0,1,0,0,0,0,0,0
